Country,Year,Period,Item code,Item name,Value,Undertaking type
NETHERLANDS,2019,Q2,R0380,"Receivables (trade, not insurance)",599949,Non-Life undertakings
NETHERLANDS,2019,Q2,R0380,"Receivables (trade, not insurance)",25449,Other undertakings
NETHERLANDS,2019,Q2,R0390,Own shares (held directly),0,Life undertakings
NETHERLANDS,2019,Q2,R0390,Own shares (held directly),0,Non-Life undertakings
NETHERLANDS,2019,Q2,R0390,Own shares (held directly),0,Other undertakings
NETHERLANDS,2019,Q2,R0400,Amounts due in respect of own fund items or initial fund called up but not yet paid in,0,Life undertakings
NETHERLANDS,2019,Q2,R0400,Amounts due in respect of own fund items or initial fund called up but not yet paid in,0,Non-Life undertakings
NETHERLANDS,2019,Q2,R0400,Amounts due in respect of own fund items or initial fund called up but not yet paid in,0,Other undertakings
NETHERLANDS,2019,Q2,R0410,Cash and cash equivalents,824885,Life undertakings
NETHERLANDS,2019,Q2,R0410,Cash and cash equivalents,325910,Non-Life undertakings
NETHERLANDS,2019,Q2,R0410,Cash and cash equivalents,12017,Other undertakings
NETHERLANDS,2019,Q2,R0420,"Any other assets, not elsewhere shown",144947,Life undertakings
NETHERLANDS,2019,Q2,R0420,"Any other assets, not elsewhere shown",58953,Non-Life undertakings
NETHERLANDS,2019,Q2,R0420,"Any other assets, not elsewhere shown",11764,Other undertakings
NETHERLANDS,2019,Q3,R0030,Intangible assets,0,Life undertakings
NETHERLANDS,2019,Q3,R0030,Intangible assets,1,Non-Life undertakings
NETHERLANDS,2019,Q3,R0030,Intangible assets,0,Other undertakings
NETHERLANDS,2019,Q3,R0040,Deferred tax assets,212070,Life undertakings
NETHERLANDS,2019,Q3,R0040,Deferred tax assets,2868,Non-Life undertakings
NETHERLANDS,2019,Q3,R0040,Deferred tax assets,2573,Other undertakings
NETHERLANDS,2019,Q3,R0050,Pension benefit surplus,0,Life undertakings
NETHERLANDS,2019,Q3,R0050,Pension benefit surplus,0,Non-Life undertakings
NETHERLANDS,2019,Q3,R0050,Pension benefit surplus,0,Other undertakings
NETHERLANDS,2019,Q3,R0060,"Property, plant & equipment held for own use",28170,Life undertakings
NETHERLANDS,2019,Q3,R0060,"Property, plant & equipment held for own use",13755,Non-Life undertakings
NETHERLANDS,2019,Q3,R0060,"Property, plant & equipment held for own use",0,Other undertakings
NETHERLANDS,2019,Q3,R0070,Investments (other than assets held for index-linked and unit-linked contracts),27305455,Life undertakings
NETHERLANDS,2019,Q3,R0070,Investments (other than assets held for index-linked and unit-linked contracts),4626390,Non-Life undertakings
NETHERLANDS,2019,Q3,R0070,Investments (other than assets held for index-linked and unit-linked contracts),291460,Other undertakings
NETHERLANDS,2019,Q3,R0220,Assets held for index-linked and unit-linked contracts,8432918,Life undertakings
NETHERLANDS,2019,Q3,R0220,Assets held for index-linked and unit-linked contracts,0,Non-Life undertakings
NETHERLANDS,2019,Q3,R0220,Assets held for index-linked and unit-linked contracts,0,Other undertakings
NETHERLANDS,2019,Q3,R0230,Loans and mortgages,9352112,Life undertakings
NETHERLANDS,2019,Q3,R0230,Loans and mortgages,327669,Non-Life undertakings
NETHERLANDS,2019,Q3,R0230,Loans and mortgages,2800,Other undertakings
NETHERLANDS,2019,Q3,R0270,Reinsurance recoverables from:,173573,Life undertakings
NETHERLANDS,2019,Q3,R0270,Reinsurance recoverables from:,258261,Non-Life undertakings
NETHERLANDS,2019,Q3,R0270,Reinsurance recoverables from:,15409,Other undertakings
NETHERLANDS,2019,Q3,R0350,Deposits to cedants,19389,Life undertakings
NETHERLANDS,2019,Q3,R0350,Deposits to cedants,4339,Non-Life undertakings
NETHERLANDS,2019,Q3,R0350,Deposits to cedants,103898,Other undertakings
NETHERLANDS,2019,Q3,R0360,Insurance and intermediaries receivables,98226,Life undertakings
NETHERLANDS,2019,Q3,R0360,Insurance and intermediaries receivables,969421,Non-Life undertakings
NETHERLANDS,2019,Q3,R0360,Insurance and intermediaries receivables,9934,Other undertakings
NETHERLANDS,2019,Q3,R0370,Reinsurance receivables,8081,Life undertakings
NETHERLANDS,2019,Q3,R0370,Reinsurance receivables,27702,Non-Life undertakings
NETHERLANDS,2019,Q3,R0370,Reinsurance receivables,1808,Other undertakings
NETHERLANDS,2019,Q3,R0380,"Receivables (trade, not insurance)",754840,Life undertakings
NETHERLANDS,2019,Q3,R0380,"Receivables (trade, not insurance)",578990,Non-Life undertakings
NETHERLANDS,2019,Q3,R0380,"Receivables (trade, not insurance)",20241,Other undertakings
NETHERLANDS,2019,Q3,R0390,Own shares (held directly),0,Life undertakings
NETHERLANDS,2019,Q3,R0390,Own shares (held directly),0,Non-Life undertakings
NETHERLANDS,2019,Q3,R0390,Own shares (held directly),0,Other undertakings
NETHERLANDS,2019,Q3,R0400,Amounts due in respect of own fund items or initial fund called up but not yet paid in,0,Life undertakings
NETHERLANDS,2019,Q3,R0400,Amounts due in respect of own fund items or initial fund called up but not yet paid in,0,Non-Life undertakings
NETHERLANDS,2019,Q3,R0400,Amounts due in respect of own fund items or initial fund called up but not yet paid in,0,Other undertakings
NETHERLANDS,2019,Q3,R0410,Cash and cash equivalents,1396458,Life undertakings
NETHERLANDS,2019,Q3,R0410,Cash and cash equivalents,341602,Non-Life undertakings
NETHERLANDS,2019,Q3,R0410,Cash and cash equivalents,9679,Other undertakings
NETHERLANDS,2019,Q3,R0420,"Any other assets, not elsewhere shown",72881,Life undertakings
NETHERLANDS,2019,Q3,R0420,"Any other assets, not elsewhere shown",53663,Non-Life undertakings
NETHERLANDS,2019,Q3,R0420,"Any other assets, not elsewhere shown",2947,Other undertakings
NETHERLANDS,2019,Q4,R0030,Intangible assets,0,Life undertakings
NETHERLANDS,2019,Q4,R0030,Intangible assets,1,Non-Life undertakings
NETHERLANDS,2019,Q4,R0030,Intangible assets,0,Other undertakings
NETHERLANDS,2019,Q4,R0040,Deferred tax assets,274493,Life undertakings
NETHERLANDS,2019,Q4,R0040,Deferred tax assets,3128,Non-Life undertakings
NETHERLANDS,2019,Q4,R0040,Deferred tax assets,183,Other undertakings
NETHERLANDS,2019,Q4,R0050,Pension benefit surplus,0,Life undertakings
NETHERLANDS,2019,Q4,R0050,Pension benefit surplus,0,Non-Life undertakings
NETHERLANDS,2019,Q4,R0050,Pension benefit surplus,0,Other undertakings
NETHERLANDS,2019,Q4,R0060,"Property, plant & equipment held for own use",27492,Life undertakings
NETHERLANDS,2019,Q4,R0060,"Property, plant & equipment held for own use",14574,Non-Life undertakings
NETHERLANDS,2019,Q4,R0060,"Property, plant & equipment held for own use",0,Other undertakings
NETHERLANDS,2019,Q4,R0070,Investments (other than assets held for index-linked and unit-linked contracts),25194272,Life undertakings
NETHERLANDS,2019,Q4,R0070,Investments (other than assets held for index-linked and unit-linked contracts),4553043,Non-Life undertakings
NETHERLANDS,2019,Q4,R0070,Investments (other than assets held for index-linked and unit-linked contracts),279508,Other undertakings
NETHERLANDS,2019,Q4,R0220,Assets held for index-linked and unit-linked contracts,8488551,Life undertakings
NETHERLANDS,2019,Q4,R0220,Assets held for index-linked and unit-linked contracts,0,Non-Life undertakings
NETHERLANDS,2019,Q4,R0220,Assets held for index-linked and unit-linked contracts,0,Other undertakings
NETHERLANDS,2019,Q4,R0230,Loans and mortgages,9099564,Life undertakings
NETHERLANDS,2019,Q4,R0230,Loans and mortgages,365595,Non-Life undertakings
NETHERLANDS,2019,Q4,R0230,Loans and mortgages,2464,Other undertakings
NETHERLANDS,2019,Q4,R0270,Reinsurance recoverables from:,105452,Life undertakings
NETHERLANDS,2019,Q4,R0270,Reinsurance recoverables from:,239527,Non-Life undertakings
NETHERLANDS,2019,Q4,R0270,Reinsurance recoverables from:,17869,Other undertakings
NETHERLANDS,2019,Q4,R0350,Deposits to cedants,14079,Life undertakings
NETHERLANDS,2019,Q4,R0350,Deposits to cedants,3751,Non-Life undertakings
NETHERLANDS,2019,Q4,R0350,Deposits to cedants,119010,Other undertakings
NETHERLANDS,2019,Q4,R0360,Insurance and intermediaries receivables,67254,Life undertakings
NETHERLANDS,2019,Q4,R0360,Insurance and intermediaries receivables,901947,Non-Life undertakings
NETHERLANDS,2019,Q4,R0360,Insurance and intermediaries receivables,16456,Other undertakings
NETHERLANDS,2019,Q4,R0370,Reinsurance receivables,13511,Life undertakings
NETHERLANDS,2019,Q4,R0370,Reinsurance receivables,25542,Non-Life undertakings
NETHERLANDS,2019,Q4,R0370,Reinsurance receivables,531,Other undertakings
NETHERLANDS,2019,Q4,R0380,"Receivables (trade, not insurance)",445204,Life undertakings
NETHERLANDS,2019,Q4,R0380,"Receivables (trade, not insurance)",534728,Non-Life undertakings
NETHERLANDS,2019,Q4,R0380,"Receivables (trade, not insurance)",17897,Other undertakings
NETHERLANDS,2019,Q4,R0390,Own shares (held directly),0,Life undertakings
NETHERLANDS,2019,Q4,R0390,Own shares (held directly),0,Non-Life undertakings
NETHERLANDS,2019,Q4,R0390,Own shares (held directly),0,Other undertakings
NETHERLANDS,2019,Q4,R0400,Amounts due in respect of own fund items or initial fund called up but not yet paid in,0,Life undertakings
NETHERLANDS,2019,Q4,R0400,Amounts due in respect of own fund items or initial fund called up but not yet paid in,0,Non-Life undertakings
NETHERLANDS,2019,Q4,R0400,Amounts due in respect of own fund items or initial fund called up but not yet paid in,0,Other undertakings
NETHERLANDS,2019,Q4,R0410,Cash and cash equivalents,815007,Life undertakings
NETHERLANDS,2019,Q4,R0410,Cash and cash equivalents,319294,Non-Life undertakings
NETHERLANDS,2019,Q4,R0410,Cash and cash equivalents,9736,Other undertakings
NETHERLANDS,2019,Q4,R0420,"Any other assets, not elsewhere shown",66224,Life undertakings
NETHERLANDS,2019,Q4,R0420,"Any other assets, not elsewhere shown",41498,Non-Life undertakings
NETHERLANDS,2019,Q4,R0420,"Any other assets, not elsewhere shown",4351,Other undertakings
NETHERLANDS,2020,Q1,R0030,Intangible assets,0,Life undertakings
NETHERLANDS,2020,Q1,R0030,Intangible assets,1,Non-Life undertakings
NETHERLANDS,2020,Q1,R0030,Intangible assets,0,Other undertakings
NETHERLANDS,2020,Q1,R0040,Deferred tax assets,107487,Life undertakings
NETHERLANDS,2020,Q1,R0040,Deferred tax assets,3118,Non-Life undertakings
NETHERLANDS,2020,Q1,R0040,Deferred tax assets,1389,Other undertakings
NETHERLANDS,2020,Q1,R0050,Pension benefit surplus,0,Life undertakings
NETHERLANDS,2020,Q1,R0050,Pension benefit surplus,0,Non-Life undertakings
NETHERLANDS,2020,Q1,R0050,Pension benefit surplus,0,Other undertakings
NETHERLANDS,2020,Q1,R0060,"Property, plant & equipment held for own use",27255,Life undertakings
NETHERLANDS,2020,Q1,R0060,"Property, plant & equipment held for own use",13876,Non-Life undertakings
NETHERLANDS,2020,Q1,R0060,"Property, plant & equipment held for own use",81,Other undertakings
NETHERLANDS,2020,Q1,R0070,Investments (other than assets held for index-linked and unit-linked contracts),26693165,Life undertakings
NETHERLANDS,2020,Q1,R0070,Investments (other than assets held for index-linked and unit-linked contracts),4481590,Non-Life undertakings
NETHERLANDS,2020,Q1,R0070,Investments (other than assets held for index-linked and unit-linked contracts),290053,Other undertakings
NETHERLANDS,2020,Q1,R0220,Assets held for index-linked and unit-linked contracts,7425141,Life undertakings
NETHERLANDS,2020,Q1,R0220,Assets held for index-linked and unit-linked contracts,0,Non-Life undertakings
NETHERLANDS,2020,Q1,R0220,Assets held for index-linked and unit-linked contracts,0,Other undertakings
NETHERLANDS,2020,Q1,R0230,Loans and mortgages,9378816,Life undertakings
NETHERLANDS,2020,Q1,R0230,Loans and mortgages,354069,Non-Life undertakings
NETHERLANDS,2020,Q1,R0230,Loans and mortgages,2337,Other undertakings
NETHERLANDS,2020,Q1,R0270,Reinsurance recoverables from:,67772,Life undertakings
NETHERLANDS,2020,Q1,R0270,Reinsurance recoverables from:,262140,Non-Life undertakings
NETHERLANDS,2020,Q1,R0270,Reinsurance recoverables from:,18365,Other undertakings
NETHERLANDS,2020,Q1,R0350,Deposits to cedants,3256,Life undertakings
NETHERLANDS,2020,Q1,R0350,Deposits to cedants,4839,Non-Life undertakings
NETHERLANDS,2020,Q1,R0350,Deposits to cedants,103267,Other undertakings
NETHERLANDS,2020,Q1,R0360,Insurance and intermediaries receivables,76320,Life undertakings
NETHERLANDS,2020,Q1,R0360,Insurance and intermediaries receivables,993765,Non-Life undertakings
NETHERLANDS,2020,Q1,R0360,Insurance and intermediaries receivables,28070,Other undertakings
NETHERLANDS,2020,Q1,R0370,Reinsurance receivables,8902,Life undertakings
NETHERLANDS,2020,Q1,R0370,Reinsurance receivables,31023,Non-Life undertakings
NETHERLANDS,2020,Q1,R0370,Reinsurance receivables,1006,Other undertakings
NETHERLANDS,2020,Q1,R0380,"Receivables (trade, not insurance)",1068296,Life undertakings
NETHERLANDS,2020,Q1,R0380,"Receivables (trade, not insurance)",549133,Non-Life undertakings
NETHERLANDS,2020,Q1,R0380,"Receivables (trade, not insurance)",30919,Other undertakings
NETHERLANDS,2020,Q1,R0390,Own shares (held directly),0,Life undertakings
NETHERLANDS,2020,Q1,R0390,Own shares (held directly),0,Non-Life undertakings
NETHERLANDS,2020,Q1,R0390,Own shares (held directly),0,Other undertakings
NETHERLANDS,2020,Q1,R0400,Amounts due in respect of own fund items or initial fund called up but not yet paid in,0,Life undertakings
NETHERLANDS,2020,Q1,R0400,Amounts due in respect of own fund items or initial fund called up but not yet paid in,0,Non-Life undertakings
NETHERLANDS,2020,Q1,R0400,Amounts due in respect of own fund items or initial fund called up but not yet paid in,0,Other undertakings
NETHERLANDS,2020,Q1,R0410,Cash and cash equivalents,1119006,Life undertakings
NETHERLANDS,2020,Q1,R0410,Cash and cash equivalents,408614,Non-Life undertakings
NETHERLANDS,2020,Q1,R0410,Cash and cash equivalents,18765,Other undertakings
NETHERLANDS,2020,Q1,R0420,"Any other assets, not elsewhere shown",66853,Life undertakings
NETHERLANDS,2020,Q1,R0420,"Any other assets, not elsewhere shown",73367,Non-Life undertakings
NETHERLANDS,2020,Q1,R0420,"Any other assets, not elsewhere shown",5976,Other undertakings
NETHERLANDS,2020,Q2,R0030,Intangible assets,0,Life undertakings
NETHERLANDS,2020,Q2,R0030,Intangible assets,1,Non-Life undertakings
NETHERLANDS,2020,Q2,R0030,Intangible assets,0,Other undertakings
NETHERLANDS,2020,Q2,R0040,Deferred tax assets,218804,Life undertakings
NETHERLANDS,2020,Q2,R0040,Deferred tax assets,3114,Non-Life undertakings
NETHERLANDS,2020,Q2,R0040,Deferred tax assets,241,Other undertakings
NETHERLANDS,2020,Q2,R0050,Pension benefit surplus,0,Life undertakings
NETHERLANDS,2020,Q2,R0050,Pension benefit surplus,0,Non-Life undertakings
NETHERLANDS,2020,Q2,R0050,Pension benefit surplus,0,Other undertakings
NETHERLANDS,2020,Q2,R0060,"Property, plant & equipment held for own use",26843,Life undertakings
NETHERLANDS,2020,Q2,R0060,"Property, plant & equipment held for own use",13550,Non-Life undertakings
NETHERLANDS,2020,Q2,R0060,"Property, plant & equipment held for own use",0,Other undertakings
NETHERLANDS,2020,Q2,R0070,Investments (other than assets held for index-linked and unit-linked contracts),27689586,Life undertakings
NETHERLANDS,2020,Q2,R0070,Investments (other than assets held for index-linked and unit-linked contracts),4527718,Non-Life undertakings
NETHERLANDS,2020,Q2,R0070,Investments (other than assets held for index-linked and unit-linked contracts),313698,Other undertakings
NETHERLANDS,2020,Q2,R0220,Assets held for index-linked and unit-linked contracts,8048682,Life undertakings
NETHERLANDS,2020,Q2,R0220,Assets held for index-linked and unit-linked contracts,0,Non-Life undertakings
NETHERLANDS,2020,Q2,R0220,Assets held for index-linked and unit-linked contracts,0,Other undertakings
NETHERLANDS,2020,Q2,R0230,Loans and mortgages,10113010,Life undertakings
NETHERLANDS,2020,Q2,R0230,Loans and mortgages,370749,Non-Life undertakings
NETHERLANDS,2020,Q2,R0230,Loans and mortgages,2363,Other undertakings
NETHERLANDS,2020,Q2,R0270,Reinsurance recoverables from:,17602,Life undertakings
NETHERLANDS,2020,Q2,R0270,Reinsurance recoverables from:,267396,Non-Life undertakings
NETHERLANDS,2020,Q2,R0270,Reinsurance recoverables from:,23760,Other undertakings
NETHERLANDS,2020,Q2,R0350,Deposits to cedants,1955,Life undertakings
NETHERLANDS,2020,Q2,R0350,Deposits to cedants,4947,Non-Life undertakings
NETHERLANDS,2020,Q2,R0350,Deposits to cedants,111958,Other undertakings
NETHERLANDS,2020,Q2,R0360,Insurance and intermediaries receivables,62120,Life undertakings
NETHERLANDS,2020,Q2,R0360,Insurance and intermediaries receivables,1010810,Non-Life undertakings
NETHERLANDS,2020,Q2,R0360,Insurance and intermediaries receivables,6020,Other undertakings
NETHERLANDS,2020,Q2,R0370,Reinsurance receivables,9038,Life undertakings
NETHERLANDS,2020,Q2,R0370,Reinsurance receivables,33785,Non-Life undertakings
NETHERLANDS,2020,Q2,R0370,Reinsurance receivables,931,Other undertakings
NETHERLANDS,2020,Q2,R0380,"Receivables (trade, not insurance)",402319,Life undertakings
NETHERLANDS,2020,Q2,R0380,"Receivables (trade, not insurance)",626212,Non-Life undertakings
NETHERLANDS,2020,Q2,R0380,"Receivables (trade, not insurance)",26165,Other undertakings
NETHERLANDS,2020,Q2,R0390,Own shares (held directly),0,Life undertakings
NETHERLANDS,2020,Q2,R0390,Own shares (held directly),0,Non-Life undertakings
NETHERLANDS,2020,Q2,R0390,Own shares (held directly),0,Other undertakings
NETHERLANDS,2020,Q2,R0400,Amounts due in respect of own fund items or initial fund called up but not yet paid in,0,Life undertakings
NETHERLANDS,2020,Q2,R0400,Amounts due in respect of own fund items or initial fund called up but not yet paid in,0,Non-Life undertakings
NETHERLANDS,2020,Q2,R0400,Amounts due in respect of own fund items or initial fund called up but not yet paid in,0,Other undertakings
NETHERLANDS,2020,Q2,R0410,Cash and cash equivalents,703665,Life undertakings
NETHERLANDS,2020,Q2,R0410,Cash and cash equivalents,371924,Non-Life undertakings
NETHERLANDS,2020,Q2,R0410,Cash and cash equivalents,14492,Other undertakings
NETHERLANDS,2020,Q2,R0420,"Any other assets, not elsewhere shown",14150,Life undertakings
NETHERLANDS,2020,Q2,R0420,"Any other assets, not elsewhere shown",51973,Non-Life undertakings
NETHERLANDS,2020,Q2,R0420,"Any other assets, not elsewhere shown",3767,Other undertakings
NETHERLANDS,2020,Q3,R0030,Intangible assets,0,Life undertakings
NETHERLANDS,2020,Q3,R0030,Intangible assets,1,Non-Life undertakings
NETHERLANDS,2020,Q3,R0030,Intangible assets,0,Other undertakings
NETHERLANDS,2020,Q3,R0040,Deferred tax assets,220089,Life undertakings
NETHERLANDS,2020,Q3,R0040,Deferred tax assets,2337,Non-Life undertakings
NETHERLANDS,2020,Q3,R0040,Deferred tax assets,44,Other undertakings
NETHERLANDS,2020,Q3,R0050,Pension benefit surplus,0,Life undertakings
NETHERLANDS,2020,Q3,R0050,Pension benefit surplus,0,Non-Life undertakings
NETHERLANDS,2020,Q3,R0050,Pension benefit surplus,0,Other undertakings
NETHERLANDS,2020,Q3,R0060,"Property, plant & equipment held for own use",26649,Life undertakings
NETHERLANDS,2020,Q3,R0060,"Property, plant & equipment held for own use",13226,Non-Life undertakings
NETHERLANDS,2020,Q3,R0060,"Property, plant & equipment held for own use",0,Other undertakings
NETHERLANDS,2020,Q3,R0070,Investments (other than assets held for index-linked and unit-linked contracts),27906212,Life undertakings
NETHERLANDS,2020,Q3,R0070,Investments (other than assets held for index-linked and unit-linked contracts),4623911,Non-Life undertakings
NETHERLANDS,2020,Q3,R0070,Investments (other than assets held for index-linked and unit-linked contracts),313868,Other undertakings
NETHERLANDS,2020,Q3,R0220,Assets held for index-linked and unit-linked contracts,8228428,Life undertakings
NETHERLANDS,2020,Q3,R0220,Assets held for index-linked and unit-linked contracts,0,Non-Life undertakings
NETHERLANDS,2020,Q3,R0220,Assets held for index-linked and unit-linked contracts,0,Other undertakings
NETHERLANDS,2020,Q3,R0230,Loans and mortgages,10299782,Life undertakings
NETHERLANDS,2020,Q3,R0230,Loans and mortgages,389137,Non-Life undertakings
NETHERLANDS,2020,Q3,R0230,Loans and mortgages,2454,Other undertakings
NETHERLANDS,2020,Q3,R0270,Reinsurance recoverables from:,12424,Life undertakings
NETHERLANDS,2020,Q3,R0270,Reinsurance recoverables from:,247994,Non-Life undertakings
NETHERLANDS,2020,Q3,R0270,Reinsurance recoverables from:,28342,Other undertakings
NETHERLANDS,2020,Q3,R0350,Deposits to cedants,1907,Life undertakings
NETHERLANDS,2020,Q3,R0350,Deposits to cedants,4944,Non-Life undertakings
NETHERLANDS,2020,Q3,R0350,Deposits to cedants,110517,Other undertakings
NETHERLANDS,2020,Q3,R0360,Insurance and intermediaries receivables,65569,Life undertakings
NETHERLANDS,2020,Q3,R0360,Insurance and intermediaries receivables,954861,Non-Life undertakings
NETHERLANDS,2020,Q3,R0360,Insurance and intermediaries receivables,6339,Other undertakings
NETHERLANDS,2020,Q3,R0370,Reinsurance receivables,8848,Life undertakings
NETHERLANDS,2020,Q3,R0370,Reinsurance receivables,29210,Non-Life undertakings
NETHERLANDS,2020,Q3,R0370,Reinsurance receivables,941,Other undertakings
NETHERLANDS,2020,Q3,R0380,"Receivables (trade, not insurance)",404891,Life undertakings
NETHERLANDS,2020,Q3,R0380,"Receivables (trade, not insurance)",657469,Non-Life undertakings
NETHERLANDS,2020,Q3,R0380,"Receivables (trade, not insurance)",27034,Other undertakings
NETHERLANDS,2020,Q3,R0390,Own shares (held directly),0,Life undertakings
NETHERLANDS,2020,Q3,R0390,Own shares (held directly),0,Non-Life undertakings
NETHERLANDS,2020,Q3,R0390,Own shares (held directly),0,Other undertakings
NETHERLANDS,2020,Q3,R0400,Amounts due in respect of own fund items or initial fund called up but not yet paid in,0,Life undertakings
NETHERLANDS,2020,Q3,R0400,Amounts due in respect of own fund items or initial fund called up but not yet paid in,0,Non-Life undertakings
NETHERLANDS,2020,Q3,R0400,Amounts due in respect of own fund items or initial fund called up but not yet paid in,0,Other undertakings
NETHERLANDS,2020,Q3,R0410,Cash and cash equivalents,710408,Life undertakings
NETHERLANDS,2020,Q3,R0410,Cash and cash equivalents,362301,Non-Life undertakings
NETHERLANDS,2020,Q3,R0410,Cash and cash equivalents,17927,Other undertakings
NETHERLANDS,2020,Q3,R0420,"Any other assets, not elsewhere shown",15170,Life undertakings
NETHERLANDS,2020,Q3,R0420,"Any other assets, not elsewhere shown",44594,Non-Life undertakings
NETHERLANDS,2020,Q3,R0420,"Any other assets, not elsewhere shown",1956,Other undertakings
NETHERLANDS,2020,Q4,R0030,Intangible assets,0,Life undertakings
NETHERLANDS,2020,Q4,R0030,Intangible assets,1,Non-Life undertakings
NETHERLANDS,2020,Q4,R0030,Intangible assets,0,Other undertakings
NETHERLANDS,2020,Q4,R0040,Deferred tax assets,261595,Life undertakings
NETHERLANDS,2020,Q4,R0040,Deferred tax assets,2461,Non-Life undertakings
NETHERLANDS,2020,Q4,R0040,Deferred tax assets,37,Other undertakings
NETHERLANDS,2020,Q4,R0050,Pension benefit surplus,0,Life undertakings
NETHERLANDS,2020,Q4,R0050,Pension benefit surplus,0,Non-Life undertakings
NETHERLANDS,2020,Q4,R0050,Pension benefit surplus,0,Other undertakings
NETHERLANDS,2020,Q4,R0060,"Property, plant & equipment held for own use",45836,Life undertakings
NETHERLANDS,2020,Q4,R0060,"Property, plant & equipment held for own use",16693,Non-Life undertakings
NETHERLANDS,2020,Q4,R0060,"Property, plant & equipment held for own use",0,Other undertakings
NETHERLANDS,2020,Q4,R0070,Investments (other than assets held for index-linked and unit-linked contracts),27906266,Life undertakings
NETHERLANDS,2020,Q4,R0070,Investments (other than assets held for index-linked and unit-linked contracts),4756509,Non-Life undertakings
NETHERLANDS,2020,Q4,R0070,Investments (other than assets held for index-linked and unit-linked contracts),282040,Other undertakings
NETHERLANDS,2020,Q4,R0220,Assets held for index-linked and unit-linked contracts,8619737,Life undertakings
NETHERLANDS,2020,Q4,R0220,Assets held for index-linked and unit-linked contracts,3,Non-Life undertakings
NETHERLANDS,2020,Q4,R0220,Assets held for index-linked and unit-linked contracts,0,Other undertakings
NETHERLANDS,2020,Q4,R0230,Loans and mortgages,10200428,Life undertakings
NETHERLANDS,2020,Q4,R0230,Loans and mortgages,399302,Non-Life undertakings
NETHERLANDS,2020,Q4,R0230,Loans and mortgages,2101,Other undertakings
NETHERLANDS,2020,Q4,R0270,Reinsurance recoverables from:,-56297,Life undertakings
NETHERLANDS,2020,Q4,R0270,Reinsurance recoverables from:,229402,Non-Life undertakings
NETHERLANDS,2020,Q4,R0270,Reinsurance recoverables from:,23811,Other undertakings
NETHERLANDS,2020,Q4,R0350,Deposits to cedants,278,Life undertakings
NETHERLANDS,2020,Q4,R0350,Deposits to cedants,4709,Non-Life undertakings
NETHERLANDS,2020,Q4,R0350,Deposits to cedants,115264,Other undertakings
NETHERLANDS,2020,Q4,R0360,Insurance and intermediaries receivables,49884,Life undertakings
NETHERLANDS,2020,Q4,R0360,Insurance and intermediaries receivables,828264,Non-Life undertakings
NETHERLANDS,2020,Q4,R0360,Insurance and intermediaries receivables,11607,Other undertakings
NETHERLANDS,2020,Q4,R0370,Reinsurance receivables,8744,Life undertakings
NETHERLANDS,2020,Q4,R0370,Reinsurance receivables,34998,Non-Life undertakings
NETHERLANDS,2020,Q4,R0370,Reinsurance receivables,1669,Other undertakings
NETHERLANDS,2020,Q4,R0380,"Receivables (trade, not insurance)",373737,Life undertakings
NETHERLANDS,2020,Q4,R0380,"Receivables (trade, not insurance)",539469,Non-Life undertakings
NETHERLANDS,2020,Q4,R0380,"Receivables (trade, not insurance)",15371,Other undertakings
NETHERLANDS,2020,Q4,R0390,Own shares (held directly),0,Life undertakings
NETHERLANDS,2020,Q4,R0390,Own shares (held directly),0,Non-Life undertakings
NETHERLANDS,2020,Q4,R0390,Own shares (held directly),0,Other undertakings
NETHERLANDS,2020,Q4,R0400,Amounts due in respect of own fund items or initial fund called up but not yet paid in,0,Life undertakings
NETHERLANDS,2020,Q4,R0400,Amounts due in respect of own fund items or initial fund called up but not yet paid in,0,Non-Life undertakings
NETHERLANDS,2020,Q4,R0400,Amounts due in respect of own fund items or initial fund called up but not yet paid in,0,Other undertakings
NETHERLANDS,2020,Q4,R0410,Cash and cash equivalents,486119,Life undertakings
NETHERLANDS,2020,Q4,R0410,Cash and cash equivalents,393147,Non-Life undertakings
NETHERLANDS,2020,Q4,R0410,Cash and cash equivalents,13185,Other undertakings
NETHERLANDS,2020,Q4,R0420,"Any other assets, not elsewhere shown",15490,Life undertakings
NETHERLANDS,2020,Q4,R0420,"Any other assets, not elsewhere shown",41772,Non-Life undertakings
NETHERLANDS,2020,Q4,R0420,"Any other assets, not elsewhere shown",2130,Other undertakings
NETHERLANDS,2021,Q1,R0030,Intangible assets,0,Life undertakings
NETHERLANDS,2021,Q1,R0030,Intangible assets,1,Non-Life undertakings
NETHERLANDS,2021,Q1,R0030,Intangible assets,0,Other undertakings
NETHERLANDS,2021,Q1,R0040,Deferred tax assets,318666,Life undertakings
NETHERLANDS,2021,Q1,R0040,Deferred tax assets,2543,Non-Life undertakings
NETHERLANDS,2021,Q1,R0040,Deferred tax assets,43,Other undertakings
NETHERLANDS,2021,Q1,R0050,Pension benefit surplus,0,Life undertakings
NETHERLANDS,2021,Q1,R0050,Pension benefit surplus,0,Non-Life undertakings
NETHERLANDS,2021,Q1,R0050,Pension benefit surplus,0,Other undertakings
NETHERLANDS,2021,Q1,R0060,"Property, plant & equipment held for own use",43335,Life undertakings
NETHERLANDS,2021,Q1,R0060,"Property, plant & equipment held for own use",16613,Non-Life undertakings
NETHERLANDS,2021,Q1,R0060,"Property, plant & equipment held for own use",0,Other undertakings
