Country,Year,Period,Item code,Item name,Value,Undertaking type
NETHERLANDS,2020,Q3,R0750,Provisions other than technical provisions,9650,Non-Life undertakings
NETHERLANDS,2020,Q3,R0750,Provisions other than technical provisions,1,Other undertakings
NETHERLANDS,2020,Q3,R0760,Pension benefit obligations,2324,Life undertakings
NETHERLANDS,2020,Q3,R0760,Pension benefit obligations,7017,Non-Life undertakings
NETHERLANDS,2020,Q3,R0760,Pension benefit obligations,0,Other undertakings
NETHERLANDS,2020,Q3,R0770,Deposits from reinsurers,140385,Life undertakings
NETHERLANDS,2020,Q3,R0770,Deposits from reinsurers,1676,Non-Life undertakings
NETHERLANDS,2020,Q3,R0770,Deposits from reinsurers,487,Other undertakings
NETHERLANDS,2020,Q3,R0780,Deferred tax liabilities,93373,Life undertakings
NETHERLANDS,2020,Q3,R0780,Deferred tax liabilities,51672,Non-Life undertakings
NETHERLANDS,2020,Q3,R0780,Deferred tax liabilities,987,Other undertakings
NETHERLANDS,2020,Q3,R0790,Derivatives,1507883,Life undertakings
NETHERLANDS,2020,Q3,R0790,Derivatives,14687,Non-Life undertakings
NETHERLANDS,2020,Q3,R0790,Derivatives,4909,Other undertakings
NETHERLANDS,2020,Q3,R0800,Debts owed to credit institutions,2123769,Life undertakings
NETHERLANDS,2020,Q3,R0800,Debts owed to credit institutions,28282,Non-Life undertakings
NETHERLANDS,2020,Q3,R0800,Debts owed to credit institutions,9685,Other undertakings
NETHERLANDS,2020,Q3,R0810,Financial liabilities other than debts owed to credit institutions,643097,Life undertakings
NETHERLANDS,2020,Q3,R0810,Financial liabilities other than debts owed to credit institutions,3625,Non-Life undertakings
NETHERLANDS,2020,Q3,R0810,Financial liabilities other than debts owed to credit institutions,0,Other undertakings
NETHERLANDS,2020,Q3,R0820,Insurance & intermediaries payables,354727,Life undertakings
NETHERLANDS,2020,Q3,R0820,Insurance & intermediaries payables,182552,Non-Life undertakings
NETHERLANDS,2020,Q3,R0820,Insurance & intermediaries payables,1149,Other undertakings
NETHERLANDS,2020,Q3,R0830,Reinsurance payables,8654,Life undertakings
NETHERLANDS,2020,Q3,R0830,Reinsurance payables,46679,Non-Life undertakings
NETHERLANDS,2020,Q3,R0830,Reinsurance payables,2514,Other undertakings
NETHERLANDS,2020,Q3,R0840,"Payables (trade, not insurance)",116381,Life undertakings
NETHERLANDS,2020,Q3,R0840,"Payables (trade, not insurance)",75274,Non-Life undertakings
NETHERLANDS,2020,Q3,R0840,"Payables (trade, not insurance)",1514,Other undertakings
NETHERLANDS,2020,Q3,R0850,Subordinated liabilities,382584,Life undertakings
NETHERLANDS,2020,Q3,R0850,Subordinated liabilities,35702,Non-Life undertakings
NETHERLANDS,2020,Q3,R0850,Subordinated liabilities,0,Other undertakings
NETHERLANDS,2020,Q3,R0880,"Any other liabilities, not elsewhere shown",380423,Life undertakings
NETHERLANDS,2020,Q3,R0880,"Any other liabilities, not elsewhere shown",41829,Non-Life undertakings
NETHERLANDS,2020,Q3,R0880,"Any other liabilities, not elsewhere shown",1832,Other undertakings
NETHERLANDS,2020,Q4,R0510,Technical provisions – non-life,0,Life undertakings
NETHERLANDS,2020,Q4,R0510,Technical provisions – non-life,2690233,Non-Life undertakings
NETHERLANDS,2020,Q4,R0510,Technical provisions – non-life,39534,Other undertakings
NETHERLANDS,2020,Q4,R0600,Technical provisions - life (excluding index-linked and unit-linked),29066214,Life undertakings
NETHERLANDS,2020,Q4,R0600,Technical provisions - life (excluding index-linked and unit-linked),1483263,Non-Life undertakings
NETHERLANDS,2020,Q4,R0600,Technical provisions - life (excluding index-linked and unit-linked),297875,Other undertakings
NETHERLANDS,2020,Q4,R0690,Technical provisions – index-linked and unit-linked,9876928,Life undertakings
NETHERLANDS,2020,Q4,R0690,Technical provisions – index-linked and unit-linked,0,Non-Life undertakings
NETHERLANDS,2020,Q4,R0690,Technical provisions – index-linked and unit-linked,0,Other undertakings
NETHERLANDS,2020,Q4,R0740,Contingent liabilities,0,Life undertakings
NETHERLANDS,2020,Q4,R0740,Contingent liabilities,0,Non-Life undertakings
NETHERLANDS,2020,Q4,R0740,Contingent liabilities,0,Other undertakings
NETHERLANDS,2020,Q4,R0750,Provisions other than technical provisions,6188,Life undertakings
NETHERLANDS,2020,Q4,R0750,Provisions other than technical provisions,14212,Non-Life undertakings
NETHERLANDS,2020,Q4,R0750,Provisions other than technical provisions,1,Other undertakings
NETHERLANDS,2020,Q4,R0760,Pension benefit obligations,3061,Life undertakings
NETHERLANDS,2020,Q4,R0760,Pension benefit obligations,3042,Non-Life undertakings
NETHERLANDS,2020,Q4,R0760,Pension benefit obligations,0,Other undertakings
NETHERLANDS,2020,Q4,R0770,Deposits from reinsurers,145822,Life undertakings
NETHERLANDS,2020,Q4,R0770,Deposits from reinsurers,1723,Non-Life undertakings
NETHERLANDS,2020,Q4,R0770,Deposits from reinsurers,479,Other undertakings
NETHERLANDS,2020,Q4,R0780,Deferred tax liabilities,115431,Life undertakings
NETHERLANDS,2020,Q4,R0780,Deferred tax liabilities,58137,Non-Life undertakings
NETHERLANDS,2020,Q4,R0780,Deferred tax liabilities,2307,Other undertakings
NETHERLANDS,2020,Q4,R0790,Derivatives,1283835,Life undertakings
NETHERLANDS,2020,Q4,R0790,Derivatives,13770,Non-Life undertakings
NETHERLANDS,2020,Q4,R0790,Derivatives,4972,Other undertakings
NETHERLANDS,2020,Q4,R0800,Debts owed to credit institutions,2001417,Life undertakings
NETHERLANDS,2020,Q4,R0800,Debts owed to credit institutions,27879,Non-Life undertakings
NETHERLANDS,2020,Q4,R0800,Debts owed to credit institutions,10399,Other undertakings
NETHERLANDS,2020,Q4,R0810,Financial liabilities other than debts owed to credit institutions,575369,Life undertakings
NETHERLANDS,2020,Q4,R0810,Financial liabilities other than debts owed to credit institutions,2145,Non-Life undertakings
NETHERLANDS,2020,Q4,R0810,Financial liabilities other than debts owed to credit institutions,0,Other undertakings
NETHERLANDS,2020,Q4,R0820,Insurance & intermediaries payables,344216,Life undertakings
NETHERLANDS,2020,Q4,R0820,Insurance & intermediaries payables,216754,Non-Life undertakings
NETHERLANDS,2020,Q4,R0820,Insurance & intermediaries payables,4419,Other undertakings
NETHERLANDS,2020,Q4,R0830,Reinsurance payables,7307,Life undertakings
NETHERLANDS,2020,Q4,R0830,Reinsurance payables,42630,Non-Life undertakings
NETHERLANDS,2020,Q4,R0830,Reinsurance payables,477,Other undertakings
NETHERLANDS,2020,Q4,R0840,"Payables (trade, not insurance)",120069,Life undertakings
NETHERLANDS,2020,Q4,R0840,"Payables (trade, not insurance)",91724,Non-Life undertakings
NETHERLANDS,2020,Q4,R0840,"Payables (trade, not insurance)",489,Other undertakings
NETHERLANDS,2020,Q4,R0850,Subordinated liabilities,378968,Life undertakings
NETHERLANDS,2020,Q4,R0850,Subordinated liabilities,37026,Non-Life undertakings
NETHERLANDS,2020,Q4,R0850,Subordinated liabilities,0,Other undertakings
NETHERLANDS,2020,Q4,R0880,"Any other liabilities, not elsewhere shown",369173,Life undertakings
NETHERLANDS,2020,Q4,R0880,"Any other liabilities, not elsewhere shown",53930,Non-Life undertakings
NETHERLANDS,2020,Q4,R0880,"Any other liabilities, not elsewhere shown",1282,Other undertakings
NETHERLANDS,2021,Q1,R0510,Technical provisions – non-life,0,Life undertakings
NETHERLANDS,2021,Q1,R0510,Technical provisions – non-life,2951453,Non-Life undertakings
NETHERLANDS,2021,Q1,R0510,Technical provisions – non-life,37759,Other undertakings
NETHERLANDS,2021,Q1,R0600,Technical provisions - life (excluding index-linked and unit-linked),27660416,Life undertakings
NETHERLANDS,2021,Q1,R0600,Technical provisions - life (excluding index-linked and unit-linked),1516458,Non-Life undertakings
NETHERLANDS,2021,Q1,R0600,Technical provisions - life (excluding index-linked and unit-linked),311481,Other undertakings
NETHERLANDS,2021,Q1,R0690,Technical provisions – index-linked and unit-linked,9820483,Life undertakings
NETHERLANDS,2021,Q1,R0690,Technical provisions – index-linked and unit-linked,0,Non-Life undertakings
NETHERLANDS,2021,Q1,R0690,Technical provisions – index-linked and unit-linked,0,Other undertakings
NETHERLANDS,2021,Q1,R0740,Contingent liabilities,0,Life undertakings
NETHERLANDS,2021,Q1,R0740,Contingent liabilities,0,Non-Life undertakings
NETHERLANDS,2021,Q1,R0740,Contingent liabilities,0,Other undertakings
NETHERLANDS,2021,Q1,R0750,Provisions other than technical provisions,4711,Life undertakings
NETHERLANDS,2021,Q1,R0750,Provisions other than technical provisions,16305,Non-Life undertakings
NETHERLANDS,2021,Q1,R0750,Provisions other than technical provisions,1,Other undertakings
NETHERLANDS,2021,Q1,R0760,Pension benefit obligations,3650,Life undertakings
NETHERLANDS,2021,Q1,R0760,Pension benefit obligations,3387,Non-Life undertakings
NETHERLANDS,2021,Q1,R0760,Pension benefit obligations,0,Other undertakings
NETHERLANDS,2021,Q1,R0770,Deposits from reinsurers,144645,Life undertakings
NETHERLANDS,2021,Q1,R0770,Deposits from reinsurers,1723,Non-Life undertakings
NETHERLANDS,2021,Q1,R0770,Deposits from reinsurers,137,Other undertakings
NETHERLANDS,2021,Q1,R0780,Deferred tax liabilities,100711,Life undertakings
NETHERLANDS,2021,Q1,R0780,Deferred tax liabilities,63683,Non-Life undertakings
NETHERLANDS,2021,Q1,R0780,Deferred tax liabilities,1221,Other undertakings
NETHERLANDS,2021,Q1,R0790,Derivatives,1042595,Life undertakings
NETHERLANDS,2021,Q1,R0790,Derivatives,16757,Non-Life undertakings
NETHERLANDS,2021,Q1,R0790,Derivatives,8996,Other undertakings
NETHERLANDS,2021,Q1,R0800,Debts owed to credit institutions,1285455,Life undertakings
NETHERLANDS,2021,Q1,R0800,Debts owed to credit institutions,21049,Non-Life undertakings
NETHERLANDS,2021,Q1,R0800,Debts owed to credit institutions,12877,Other undertakings
NETHERLANDS,2021,Q1,R0810,Financial liabilities other than debts owed to credit institutions,288841,Life undertakings
NETHERLANDS,2021,Q1,R0810,Financial liabilities other than debts owed to credit institutions,2127,Non-Life undertakings
NETHERLANDS,2021,Q1,R0810,Financial liabilities other than debts owed to credit institutions,0,Other undertakings
NETHERLANDS,2021,Q1,R0820,Insurance & intermediaries payables,341593,Life undertakings
NETHERLANDS,2021,Q1,R0820,Insurance & intermediaries payables,174883,Non-Life undertakings
NETHERLANDS,2021,Q1,R0820,Insurance & intermediaries payables,1896,Other undertakings
NETHERLANDS,2021,Q1,R0830,Reinsurance payables,9251,Life undertakings
NETHERLANDS,2021,Q1,R0830,Reinsurance payables,52177,Non-Life undertakings
NETHERLANDS,2021,Q1,R0830,Reinsurance payables,1489,Other undertakings
NETHERLANDS,2021,Q1,R0840,"Payables (trade, not insurance)",100552,Life undertakings
NETHERLANDS,2021,Q1,R0840,"Payables (trade, not insurance)",99751,Non-Life undertakings
NETHERLANDS,2021,Q1,R0840,"Payables (trade, not insurance)",260,Other undertakings
NETHERLANDS,2021,Q1,R0850,Subordinated liabilities,377769,Life undertakings
NETHERLANDS,2021,Q1,R0850,Subordinated liabilities,37275,Non-Life undertakings
NETHERLANDS,2021,Q1,R0850,Subordinated liabilities,0,Other undertakings
NETHERLANDS,2021,Q1,R0880,"Any other liabilities, not elsewhere shown",331990,Life undertakings
NETHERLANDS,2021,Q1,R0880,"Any other liabilities, not elsewhere shown",65265,Non-Life undertakings
NETHERLANDS,2021,Q1,R0880,"Any other liabilities, not elsewhere shown",2706,Other undertakings
NETHERLANDS,2021,Q2,R0510,Technical provisions – non-life,0,Life undertakings
NETHERLANDS,2021,Q2,R0510,Technical provisions – non-life,3197415,Non-Life undertakings
NETHERLANDS,2021,Q2,R0510,Technical provisions – non-life,35158,Other undertakings
NETHERLANDS,2021,Q2,R0600,Technical provisions - life (excluding index-linked and unit-linked),27452650,Life undertakings
NETHERLANDS,2021,Q2,R0600,Technical provisions - life (excluding index-linked and unit-linked),1494200,Non-Life undertakings
NETHERLANDS,2021,Q2,R0600,Technical provisions - life (excluding index-linked and unit-linked),309868,Other undertakings
NETHERLANDS,2021,Q2,R0690,Technical provisions – index-linked and unit-linked,9985949,Life undertakings
NETHERLANDS,2021,Q2,R0690,Technical provisions – index-linked and unit-linked,0,Non-Life undertakings
NETHERLANDS,2021,Q2,R0690,Technical provisions – index-linked and unit-linked,0,Other undertakings
NETHERLANDS,2021,Q2,R0740,Contingent liabilities,0,Life undertakings
NETHERLANDS,2021,Q2,R0740,Contingent liabilities,0,Non-Life undertakings
NETHERLANDS,2021,Q2,R0740,Contingent liabilities,0,Other undertakings
NETHERLANDS,2021,Q2,R0750,Provisions other than technical provisions,5850,Life undertakings
NETHERLANDS,2021,Q2,R0750,Provisions other than technical provisions,15997,Non-Life undertakings
NETHERLANDS,2021,Q2,R0750,Provisions other than technical provisions,1,Other undertakings
NETHERLANDS,2021,Q2,R0760,Pension benefit obligations,3592,Life undertakings
NETHERLANDS,2021,Q2,R0760,Pension benefit obligations,3365,Non-Life undertakings
NETHERLANDS,2021,Q2,R0760,Pension benefit obligations,0,Other undertakings
NETHERLANDS,2021,Q2,R0770,Deposits from reinsurers,122690,Life undertakings
NETHERLANDS,2021,Q2,R0770,Deposits from reinsurers,1652,Non-Life undertakings
NETHERLANDS,2021,Q2,R0770,Deposits from reinsurers,137,Other undertakings
NETHERLANDS,2021,Q2,R0780,Deferred tax liabilities,98678,Life undertakings
NETHERLANDS,2021,Q2,R0780,Deferred tax liabilities,66884,Non-Life undertakings
NETHERLANDS,2021,Q2,R0780,Deferred tax liabilities,2031,Other undertakings
NETHERLANDS,2021,Q2,R0790,Derivatives,967267,Life undertakings
NETHERLANDS,2021,Q2,R0790,Derivatives,17348,Non-Life undertakings
NETHERLANDS,2021,Q2,R0790,Derivatives,4940,Other undertakings
NETHERLANDS,2021,Q2,R0800,Debts owed to credit institutions,1163881,Life undertakings
NETHERLANDS,2021,Q2,R0800,Debts owed to credit institutions,15513,Non-Life undertakings
NETHERLANDS,2021,Q2,R0800,Debts owed to credit institutions,13148,Other undertakings
NETHERLANDS,2021,Q2,R0810,Financial liabilities other than debts owed to credit institutions,307044,Life undertakings
NETHERLANDS,2021,Q2,R0810,Financial liabilities other than debts owed to credit institutions,27594,Non-Life undertakings
NETHERLANDS,2021,Q2,R0810,Financial liabilities other than debts owed to credit institutions,0,Other undertakings
NETHERLANDS,2021,Q2,R0820,Insurance & intermediaries payables,350577,Life undertakings
NETHERLANDS,2021,Q2,R0820,Insurance & intermediaries payables,161531,Non-Life undertakings
NETHERLANDS,2021,Q2,R0820,Insurance & intermediaries payables,921,Other undertakings
NETHERLANDS,2021,Q2,R0830,Reinsurance payables,7866,Life undertakings
NETHERLANDS,2021,Q2,R0830,Reinsurance payables,51838,Non-Life undertakings
NETHERLANDS,2021,Q2,R0830,Reinsurance payables,500,Other undertakings
NETHERLANDS,2021,Q2,R0840,"Payables (trade, not insurance)",134698,Life undertakings
NETHERLANDS,2021,Q2,R0840,"Payables (trade, not insurance)",138648,Non-Life undertakings
NETHERLANDS,2021,Q2,R0840,"Payables (trade, not insurance)",13646,Other undertakings
NETHERLANDS,2021,Q2,R0850,Subordinated liabilities,380493,Life undertakings
NETHERLANDS,2021,Q2,R0850,Subordinated liabilities,37484,Non-Life undertakings
NETHERLANDS,2021,Q2,R0850,Subordinated liabilities,0,Other undertakings
NETHERLANDS,2021,Q2,R0880,"Any other liabilities, not elsewhere shown",344411,Life undertakings
NETHERLANDS,2021,Q2,R0880,"Any other liabilities, not elsewhere shown",58530,Non-Life undertakings
NETHERLANDS,2021,Q2,R0880,"Any other liabilities, not elsewhere shown",2640,Other undertakings
NETHERLANDS,2021,Q3,R0510,Technical provisions – non-life,0,Life undertakings
NETHERLANDS,2021,Q3,R0510,Technical provisions – non-life,2933864,Non-Life undertakings
NETHERLANDS,2021,Q3,R0510,Technical provisions – non-life,46634,Other undertakings
NETHERLANDS,2021,Q3,R0600,Technical provisions - life (excluding index-linked and unit-linked),27362287,Life undertakings
NETHERLANDS,2021,Q3,R0600,Technical provisions - life (excluding index-linked and unit-linked),1497316,Non-Life undertakings
NETHERLANDS,2021,Q3,R0600,Technical provisions - life (excluding index-linked and unit-linked),321317,Other undertakings
NETHERLANDS,2021,Q3,R0690,Technical provisions – index-linked and unit-linked,10052323,Life undertakings
NETHERLANDS,2021,Q3,R0690,Technical provisions – index-linked and unit-linked,0,Non-Life undertakings
NETHERLANDS,2021,Q3,R0690,Technical provisions – index-linked and unit-linked,0,Other undertakings
NETHERLANDS,2021,Q3,R0740,Contingent liabilities,0,Life undertakings
NETHERLANDS,2021,Q3,R0740,Contingent liabilities,0,Non-Life undertakings
NETHERLANDS,2021,Q3,R0740,Contingent liabilities,0,Other undertakings
NETHERLANDS,2021,Q3,R0750,Provisions other than technical provisions,5109,Life undertakings
NETHERLANDS,2021,Q3,R0750,Provisions other than technical provisions,15536,Non-Life undertakings
NETHERLANDS,2021,Q3,R0750,Provisions other than technical provisions,1,Other undertakings
NETHERLANDS,2021,Q3,R0760,Pension benefit obligations,4025,Life undertakings
NETHERLANDS,2021,Q3,R0760,Pension benefit obligations,3352,Non-Life undertakings
NETHERLANDS,2021,Q3,R0760,Pension benefit obligations,0,Other undertakings
NETHERLANDS,2021,Q3,R0770,Deposits from reinsurers,129614,Life undertakings
NETHERLANDS,2021,Q3,R0770,Deposits from reinsurers,1802,Non-Life undertakings
NETHERLANDS,2021,Q3,R0770,Deposits from reinsurers,137,Other undertakings
NETHERLANDS,2021,Q3,R0780,Deferred tax liabilities,107519,Life undertakings
NETHERLANDS,2021,Q3,R0780,Deferred tax liabilities,65326,Non-Life undertakings
NETHERLANDS,2021,Q3,R0780,Deferred tax liabilities,1710,Other undertakings
NETHERLANDS,2021,Q3,R0790,Derivatives,964950,Life undertakings
NETHERLANDS,2021,Q3,R0790,Derivatives,18185,Non-Life undertakings
NETHERLANDS,2021,Q3,R0790,Derivatives,4461,Other undertakings
NETHERLANDS,2021,Q3,R0800,Debts owed to credit institutions,1185622,Life undertakings
NETHERLANDS,2021,Q3,R0800,Debts owed to credit institutions,15633,Non-Life undertakings
NETHERLANDS,2021,Q3,R0800,Debts owed to credit institutions,15049,Other undertakings
NETHERLANDS,2021,Q3,R0810,Financial liabilities other than debts owed to credit institutions,295300,Life undertakings
NETHERLANDS,2021,Q3,R0810,Financial liabilities other than debts owed to credit institutions,1669,Non-Life undertakings
NETHERLANDS,2021,Q3,R0810,Financial liabilities other than debts owed to credit institutions,0,Other undertakings
NETHERLANDS,2021,Q3,R0820,Insurance & intermediaries payables,327820,Life undertakings
NETHERLANDS,2021,Q3,R0820,Insurance & intermediaries payables,185005,Non-Life undertakings
NETHERLANDS,2021,Q3,R0820,Insurance & intermediaries payables,839,Other undertakings
NETHERLANDS,2021,Q3,R0830,Reinsurance payables,8558,Life undertakings
NETHERLANDS,2021,Q3,R0830,Reinsurance payables,49441,Non-Life undertakings
NETHERLANDS,2021,Q3,R0830,Reinsurance payables,659,Other undertakings
NETHERLANDS,2021,Q3,R0840,"Payables (trade, not insurance)",99813,Life undertakings
NETHERLANDS,2021,Q3,R0840,"Payables (trade, not insurance)",121119,Non-Life undertakings
NETHERLANDS,2021,Q3,R0840,"Payables (trade, not insurance)",963,Other undertakings
NETHERLANDS,2021,Q3,R0850,Subordinated liabilities,380096,Life undertakings
NETHERLANDS,2021,Q3,R0850,Subordinated liabilities,37983,Non-Life undertakings
NETHERLANDS,2021,Q3,R0850,Subordinated liabilities,0,Other undertakings
NETHERLANDS,2021,Q3,R0880,"Any other liabilities, not elsewhere shown",347037,Life undertakings
NETHERLANDS,2021,Q3,R0880,"Any other liabilities, not elsewhere shown",72956,Non-Life undertakings
NETHERLANDS,2021,Q3,R0880,"Any other liabilities, not elsewhere shown",2105,Other undertakings
NETHERLANDS,2021,Q4,R0510,Technical provisions – non-life,0,Life undertakings
NETHERLANDS,2021,Q4,R0510,Technical provisions – non-life,2737729,Non-Life undertakings
NETHERLANDS,2021,Q4,R0510,Technical provisions – non-life,42561,Other undertakings
NETHERLANDS,2021,Q4,R0600,Technical provisions - life (excluding index-linked and unit-linked),27169553,Life undertakings
NETHERLANDS,2021,Q4,R0600,Technical provisions - life (excluding index-linked and unit-linked),1425611,Non-Life undertakings
NETHERLANDS,2021,Q4,R0600,Technical provisions - life (excluding index-linked and unit-linked),322375,Other undertakings
NETHERLANDS,2021,Q4,R0690,Technical provisions – index-linked and unit-linked,10316794,Life undertakings
NETHERLANDS,2021,Q4,R0690,Technical provisions – index-linked and unit-linked,0,Non-Life undertakings
NETHERLANDS,2021,Q4,R0690,Technical provisions – index-linked and unit-linked,0,Other undertakings
NETHERLANDS,2021,Q4,R0740,Contingent liabilities,0,Life undertakings
NETHERLANDS,2021,Q4,R0740,Contingent liabilities,0,Non-Life undertakings
NETHERLANDS,2021,Q4,R0740,Contingent liabilities,0,Other undertakings
NETHERLANDS,2021,Q4,R0750,Provisions other than technical provisions,5300,Life undertakings
NETHERLANDS,2021,Q4,R0750,Provisions other than technical provisions,13910,Non-Life undertakings
NETHERLANDS,2021,Q4,R0750,Provisions other than technical provisions,1,Other undertakings
NETHERLANDS,2021,Q4,R0760,Pension benefit obligations,3824,Life undertakings
NETHERLANDS,2021,Q4,R0760,Pension benefit obligations,3371,Non-Life undertakings
NETHERLANDS,2021,Q4,R0760,Pension benefit obligations,0,Other undertakings
NETHERLANDS,2021,Q4,R0770,Deposits from reinsurers,128901,Life undertakings
NETHERLANDS,2021,Q4,R0770,Deposits from reinsurers,1568,Non-Life undertakings
NETHERLANDS,2021,Q4,R0770,Deposits from reinsurers,795,Other undertakings
NETHERLANDS,2021,Q4,R0780,Deferred tax liabilities,160704,Life undertakings
NETHERLANDS,2021,Q4,R0780,Deferred tax liabilities,80521,Non-Life undertakings
NETHERLANDS,2021,Q4,R0780,Deferred tax liabilities,2237,Other undertakings
NETHERLANDS,2021,Q4,R0790,Derivatives,824612,Life undertakings
NETHERLANDS,2021,Q4,R0790,Derivatives,19121,Non-Life undertakings
NETHERLANDS,2021,Q4,R0790,Derivatives,7193,Other undertakings
NETHERLANDS,2021,Q4,R0800,Debts owed to credit institutions,1150800,Life undertakings
NETHERLANDS,2021,Q4,R0800,Debts owed to credit institutions,15049,Non-Life undertakings
NETHERLANDS,2021,Q4,R0800,Debts owed to credit institutions,14066,Other undertakings
NETHERLANDS,2021,Q4,R0810,Financial liabilities other than debts owed to credit institutions,394250,Life undertakings
NETHERLANDS,2021,Q4,R0810,Financial liabilities other than debts owed to credit institutions,4665,Non-Life undertakings
NETHERLANDS,2021,Q4,R0810,Financial liabilities other than debts owed to credit institutions,0,Other undertakings
NETHERLANDS,2021,Q4,R0820,Insurance & intermediaries payables,340909,Life undertakings
NETHERLANDS,2021,Q4,R0820,Insurance & intermediaries payables,231199,Non-Life undertakings
NETHERLANDS,2021,Q4,R0820,Insurance & intermediaries payables,1524,Other undertakings
NETHERLANDS,2021,Q4,R0830,Reinsurance payables,8611,Life undertakings
NETHERLANDS,2021,Q4,R0830,Reinsurance payables,49166,Non-Life undertakings
NETHERLANDS,2021,Q4,R0830,Reinsurance payables,564,Other undertakings
NETHERLANDS,2021,Q4,R0840,"Payables (trade, not insurance)",125818,Life undertakings
NETHERLANDS,2021,Q4,R0840,"Payables (trade, not insurance)",106066,Non-Life undertakings
NETHERLANDS,2021,Q4,R0840,"Payables (trade, not insurance)",713,Other undertakings
NETHERLANDS,2021,Q4,R0850,Subordinated liabilities,327236,Life undertakings
NETHERLANDS,2021,Q4,R0850,Subordinated liabilities,38790,Non-Life undertakings
NETHERLANDS,2021,Q4,R0850,Subordinated liabilities,0,Other undertakings
NETHERLANDS,2021,Q4,R0880,"Any other liabilities, not elsewhere shown",373417,Life undertakings
NETHERLANDS,2021,Q4,R0880,"Any other liabilities, not elsewhere shown",41999,Non-Life undertakings
NETHERLANDS,2021,Q4,R0880,"Any other liabilities, not elsewhere shown",973,Other undertakings
NETHERLANDS,2022,Q1,R0510,Technical provisions – non-life,0,Life undertakings
NETHERLANDS,2022,Q1,R0510,Technical provisions – non-life,3187099,Non-Life undertakings
NETHERLANDS,2022,Q1,R0510,Technical provisions – non-life,60612,Other undertakings
NETHERLANDS,2022,Q1,R0600,Technical provisions - life (excluding index-linked and unit-linked),24715269,Life undertakings
NETHERLANDS,2022,Q1,R0600,Technical provisions - life (excluding index-linked and unit-linked),1405185,Non-Life undertakings
NETHERLANDS,2022,Q1,R0600,Technical provisions - life (excluding index-linked and unit-linked),332228,Other undertakings
NETHERLANDS,2022,Q1,R0690,Technical provisions – index-linked and unit-linked,9598185,Life undertakings
NETHERLANDS,2022,Q1,R0690,Technical provisions – index-linked and unit-linked,0,Non-Life undertakings
NETHERLANDS,2022,Q1,R0690,Technical provisions – index-linked and unit-linked,0,Other undertakings
NETHERLANDS,2022,Q1,R0740,Contingent liabilities,0,Life undertakings
NETHERLANDS,2022,Q1,R0740,Contingent liabilities,0,Non-Life undertakings
NETHERLANDS,2022,Q1,R0740,Contingent liabilities,0,Other undertakings
NETHERLANDS,2022,Q1,R0750,Provisions other than technical provisions,5255,Life undertakings
NETHERLANDS,2022,Q1,R0750,Provisions other than technical provisions,14496,Non-Life undertakings
NETHERLANDS,2022,Q1,R0750,Provisions other than technical provisions,3,Other undertakings
NETHERLANDS,2022,Q1,R0760,Pension benefit obligations,4129,Life undertakings
NETHERLANDS,2022,Q1,R0760,Pension benefit obligations,3336,Non-Life undertakings
NETHERLANDS,2022,Q1,R0760,Pension benefit obligations,0,Other undertakings
NETHERLANDS,2022,Q1,R0770,Deposits from reinsurers,121808,Life undertakings
NETHERLANDS,2022,Q1,R0770,Deposits from reinsurers,1536,Non-Life undertakings
NETHERLANDS,2022,Q1,R0770,Deposits from reinsurers,882,Other undertakings
NETHERLANDS,2022,Q1,R0780,Deferred tax liabilities,125292,Life undertakings
NETHERLANDS,2022,Q1,R0780,Deferred tax liabilities,72719,Non-Life undertakings
NETHERLANDS,2022,Q1,R0780,Deferred tax liabilities,1719,Other undertakings
NETHERLANDS,2022,Q1,R0790,Derivatives,1271202,Life undertakings
NETHERLANDS,2022,Q1,R0790,Derivatives,25427,Non-Life undertakings
NETHERLANDS,2022,Q1,R0790,Derivatives,16443,Other undertakings
NETHERLANDS,2022,Q1,R0800,Debts owed to credit institutions,760591,Life undertakings
NETHERLANDS,2022,Q1,R0800,Debts owed to credit institutions,9549,Non-Life undertakings
NETHERLANDS,2022,Q1,R0800,Debts owed to credit institutions,13576,Other undertakings
NETHERLANDS,2022,Q1,R0810,Financial liabilities other than debts owed to credit institutions,278775,Life undertakings
NETHERLANDS,2022,Q1,R0810,Financial liabilities other than debts owed to credit institutions,15507,Non-Life undertakings
NETHERLANDS,2022,Q1,R0810,Financial liabilities other than debts owed to credit institutions,0,Other undertakings
NETHERLANDS,2022,Q1,R0820,Insurance & intermediaries payables,324999,Life undertakings
NETHERLANDS,2022,Q1,R0820,Insurance & intermediaries payables,178818,Non-Life undertakings
NETHERLANDS,2022,Q1,R0820,Insurance & intermediaries payables,2169,Other undertakings
NETHERLANDS,2022,Q1,R0830,Reinsurance payables,8545,Life undertakings
NETHERLANDS,2022,Q1,R0830,Reinsurance payables,55600,Non-Life undertakings
NETHERLANDS,2022,Q1,R0830,Reinsurance payables,297,Other undertakings
NETHERLANDS,2022,Q1,R0840,"Payables (trade, not insurance)",122527,Life undertakings
NETHERLANDS,2022,Q1,R0840,"Payables (trade, not insurance)",91520,Non-Life undertakings
NETHERLANDS,2022,Q1,R0840,"Payables (trade, not insurance)",1311,Other undertakings
NETHERLANDS,2022,Q1,R0850,Subordinated liabilities,321024,Life undertakings
NETHERLANDS,2022,Q1,R0850,Subordinated liabilities,39437,Non-Life undertakings
NETHERLANDS,2022,Q1,R0850,Subordinated liabilities,0,Other undertakings
